name,acc,recall,precision,F_measure,G_measure
ant-1.3_result.csv,0.845571096,0.348484848,0.318181818,0.324242424,0.376082292
ant-1.4_result.csv,0.739869281,0,0,0,0
ant-1.5_result.csv,0.748280423,0.112857143,0.2,0.140555556,0.296308794
ant-1.6_result.csv,0.791428571,0.588438228,0.726666667,0.647465309,0.739506206
ant-1.7_result.csv,0.71390991,0.420244155,0.670955882,0.51244544,0.716596853
camel-1.0_result.csv,0.902762923,0.025,0.1,0.04,0.098360656
camel-1.2_result.csv,0.628785311,0.469875125,0.218831169,0.295963999,0.339939174
camel-1.4_result.csv,0.793389356,0.288333333,0.101904762,0.145178386,0.174244975
camel-1.6_result.csv,0.755902539,0.308398268,0.138011696,0.179125799,0.235350446
ivy-1.1_result.csv,0.640151515,0.632619048,0.919047619,0.744894618,0.250533662
ivy-1.4_result.csv,0.887833333,0.133333333,0.2,0.15,0.22897106
ivy-2.0_result.csv,0.858015873,0.403333333,0.35,0.361904762,0.461967487
jedit-3.2_result.csv,0.653846154,0.516565657,0.644444444,0.554911852,0.623038509
jedit-4.0_result.csv,0.786206897,0.554563492,0.611904762,0.569174378,0.679407228
jedit-4.1_result.csv,0.631481481,0.384155983,0.65952381,0.477969145,0.685784293
jedit-4.2_result.csv,0.808095238,0.389015152,0.48,0.40971251,0.588736958
jedit-4.3_result.csv,0.958886054,0,0,0,0
log4j-1.0_result.csv,0.731060606,0.535,0.633333333,0.565,0.648088198
log4j-1.1_result.csv,0.653636364,0.525952381,0.808333333,0.631825397,0.636046746
log4j-1.2_result.csv,0.948684211,0.958391813,0.989181287,0.973380871,0
lucene-2.0_result.csv,0.618128655,0.605627706,0.761111111,0.660661491,0.490267566
lucene-2.2_result.csv,0.628804348,0.682339744,0.727142857,0.700860782,0.407261254
lucene-2.4_result.csv,0.63030303,0.692863324,0.737857143,0.70970252,0.371409104
pbeans-1.0_result.csv,0.766666667,0.783333333,0.85,0.81,0.1
pbeans-2.0_result.csv,0.663333333,0.25,0.4,0.3,0.349206349
poi-1.5_result.csv,0.659057971,0.700733923,0.766190476,0.720328562,0.397515337
poi-2.0_result.csv,0.860860215,0.066666667,0.066666667,0.066666667,0.099047619
poi-2.5_result.csv,0.507894737,0.628442975,0.619833333,0.612216714,0.258299873
poi-3.0_result.csv,0.589217759,0.678121443,0.690394089,0.678369717,0.345779401
synapse-1.0_result.csv,0.87375,0,0,0,0
synapse-1.1_result.csv,0.692857143,0.45047619,0.383333333,0.397461982,0.483761858
synapse-1.2_result.csv,0.679846154,0.521255411,0.547222222,0.530902993,0.601777903
velocity-1.4_result.csv,0.666315789,0.766910149,0.801904762,0.781548625,0.147689564
velocity-1.5_result.csv,0.601948052,0.714158977,0.711428571,0.702549784,0.28166812
velocity-1.6_result.csv,0.628458498,0.476709402,0.589285714,0.521165436,0.612925679
xalan-2.4_result.csv,0.766330114,0.330521072,0.381818182,0.347402487,0.527702345
xalan-2.5_result.csv,0.547736842,0.554877258,0.403840683,0.434421696,0.42683889
xalan-2.6_result.csv,0.60545977,0.586340321,0.525087108,0.550886881,0.542263211
xerces-1.2_result.csv,0.791596195,0.092857143,0.057142857,0.056507937,0.093198021
xerces-1.3_result.csv,0.771010101,0.182063492,0.147619048,0.15995338,0.228071532
xerces-init_result.csv,0.5,0.416666667,0.176785714,0.237229437,0.247597849
