/camel,0.37368804,0.563
/jedit,0.448809796,0.679
/lucene,0.681106277,0.59
/poi,0.701212861,0.596
/synapse,0.478567886,0.613
/xalan,0.596585338,0.634
/xerces,0.433527757,0.618
