name,acc,recall,precision,F_measure,G_measure
jedit-4.0_result.csv,0.7544334948062896,0.5857142984867096,0.516269850730896,0.5329418241977691,nan
log4j-1.2_result.csv,0.95868421792984,0.9891812860965729,0.9692105293273926,0.9786397278308868,nan
pbeans-1.0_result.csv,0.8000000089406967,0.95,0.8166666746139526,0.8700000047683716,nan
ant-1.7_result.csv,0.7179279267787934,0.7238970696926117,0.42338877022266386,0.5306450923283895,nan
synapse-1.1_result.csv,0.634523817896843,0.3233333393931389,0.3254761964082718,0.34918415546417236,nan
lucene-2.2_result.csv,0.6284420311450958,0.7138095259666443,0.6951921045780182,0.6979184985160828,nan
camel-1.6_result.csv,0.7472775220870972,0.1812865510582924,0.30982684940099714,nan,nan
velocity-1.5_result.csv,0.6300865948200226,0.7371428549289704,0.7236605942249298,0.7200685501098633,nan
log4j-1.0_result.csv,0.6310606092214585,0.7500000059604645,0.4566666781902313,0.5466666728258133,nan
poi-2.5_result.csv,0.45,0.5119999945163727,0.5890063673257828,0.47625407576560974,nan
jedit-4.2_result.csv,0.7744444489479065,0.6250000074505806,0.3279870182275772,nan,nan
jedit-3.2_result.csv,0.6153846263885498,0.7777777910232544,0.46568862199783323,0.5786475449800491,nan
xalan-2.5_result.csv,0.5807894885540008,0.5354196339845657,0.592512983083725,0.5808776199817658,nan
poi-3.0_result.csv,0.5271670192480087,0.5592364490032196,0.6561879515647888,0.5950396925210952,nan
ant-1.5_result.csv,0.7716269850730896,0.07500000149011612,0.05,0.28733766078948975,nan
xerces-1.2_result.csv,0.7821881532669067,0.02857142984867096,0.07000000029802322,nan,nan
poi-2.0_result.csv,0.8222580552101135,0.08333333432674409,0.1533333346247673,0.31190475821495056,nan
lucene-2.0_result.csv,0.6438596546649933,0.823333340883255,0.6085087269544601,0.696042412519455,nan
camel-1.4_result.csv,0.7946358680725097,0.20904762744903566,0.2983333423733711,nan,nan
ant-1.3_result.csv,0.8470380182923942,0.25862068965517243,0.33333333401844417,0.6256410341996413,nan
poi-1.5_result.csv,0.6512681186199188,0.7380952477455139,0.7091470777988433,0.7190142691135406,nan
ivy-1.4_result.csv,0.8753333389759064,0.15,0.075,0.5000000149011612,nan
jedit-4.1_result.csv,0.6235042721033096,0.7166666746139526,0.38318015933036803,0.495949687063694,nan
camel-1.2_result.csv,0.6202824771404266,0.21277056783437728,0.46911255866289137,0.27594903111457825,nan
velocity-1.6_result.csv,0.567984190583229,0.7178571462631226,0.42675991654396056,0.5320419847965241,nan
synapse-1.0_result.csv,0.7462500035762787,0.25,0.10833333432674408,0.4888888994852702,nan
ant-1.6_result.csv,0.7532467679543928,0.671717183156447,0.5489903336221521,0.6957387228806814,nan
ivy-1.1_result.csv,0.6484848529100418,0.9357142806053161,0.634610402584076,0.7526700496673584,nan
xalan-2.6_result.csv,0.6033046007156372,0.5422764211893082,0.5821786522865295,0.552931398153305,nan
pbeans-2.0_result.csv,0.603333343565464,0.4,0.16666666865348817,0.5833333432674408,nan
xerces-1.3_result.csv,0.7826262712478638,0.2857142940163612,0.30083333775401117,nan,nan
xerces-init_result.csv,0.5441176503896713,0.3375000014901161,0.5445238173007965,0.40329669713974,nan
ivy-2.0_result.csv,0.823888897895813,0.425,0.2964393973350525,0.6666666865348816,nan
velocity-1.4_result.csv,0.5686842143535614,0.5904762029647828,0.7885225296020508,0.6653836607933045,nan
log4j-1.1_result.csv,0.6854545474052429,0.85,0.5411904811859131,0.6534920752048492,nan
lucene-2.4_result.csv,0.6484848618507385,0.7540476202964783,0.7037986636161804,0.8688668310642242,nan
jedit-4.3_result.csv,0.9508928716182709,0.0,0.0,nan,nan
camel-1.0_result.csv,0.8318181753158569,0.05,0.01666666716337204,nan,nan
xalan-2.4_result.csv,0.7574626922607421,0.41818183064460757,0.321617828309536,0.6205127835273743,nan
synapse-1.2_result.csv,0.6763077020645142,0.6180555626749993,0.5097893863916397,0.5540383487939835,nan
ant-1.4_result.csv,0.7483660221099854,0.0375,0.1,0.35555556416511536,nan
