name,acc,recall,precision,F_measure,G_measure
ant-1.3_result.csv,0.8294871794871795,0.4083333333333333,0.45,0.4066666666666666,0.502390587906717
ant-1.4_result.csv,0.7003267973856209,0.2783333333333333,0.2,0.2257936507936508,0.2990860215762515
ant-1.5_result.csv,0.8349206349206348,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.19784946236559137
ant-1.6_result.csv,0.7657142857142858,0.5476767676767677,0.6311111111111112,0.5829163488431223,0.6851925807750797
ant-1.7_result.csv,0.7613333333333333,0.49065513433934493,0.4702205882352941,0.4698549134012877,0.5887271628160964
camel-1.0_result.csv,0.9351158645276293,0.0,0.0,0.0,0.0
camel-1.2_result.csv,0.5765819209039548,0.40203643578643583,0.3482683982683982,0.36981958226502515,0.47021808807552806
camel-1.4_result.csv,0.7591876750700279,0.25623543123543124,0.23047619047619045,0.23948289896565758,0.3489479110386291
camel-1.6_result.csv,0.7524822695035461,0.3807402027796765,0.24970760233918127,0.2933547946527323,0.39004913517985335
ivy-1.1_result.csv,0.7363636363636363,0.7726190476190476,0.7952380952380953,0.7748651348651349,0.4942959590649047
ivy-1.4_result.csv,0.9088333333333333,0.08333333333333333,0.15,0.10666666666666666,0.16335154826958104
ivy-2.0_result.csv,0.8550793650793651,0.3,0.25,0.2638095238095238,0.35433771696653416
jedit-3.2_result.csv,0.65,0.5047222222222222,0.5000000000000001,0.4950513538748832,0.5774291812126062
jedit-4.0_result.csv,0.7224137931034483,0.42142857142857143,0.4523809523809524,0.43000509294626943,0.5626512055909372
jedit-4.1_result.csv,0.7857549857549857,0.5850396825396824,0.6119047619047618,0.5859578656637481,0.6816064288112693
jedit-4.2_result.csv,0.8277777777777778,0.39761904761904765,0.3350000000000001,0.3496392496392497,0.46734233101933126
jedit-4.3_result.csv,0.9794217687074831,0.3,0.25,0.26666666666666666,0.26413532742848844
log4j-1.0_result.csv,0.6553030303030304,0.4083333333333333,0.3916666666666667,0.3726190476190477,0.4571690677559831
log4j-1.1_result.csv,0.6509090909090909,0.5485714285714286,0.5499999999999999,0.5233333333333333,0.572827728940261
log4j-1.2_result.csv,0.9431578947368422,0.9583625730994152,0.9836257309941521,0.9705243705243707,0.0
lucene-2.0_result.csv,0.6128654970760232,0.6303174603174602,0.5922222222222222,0.6023950808393532,0.532504535105504
lucene-2.2_result.csv,0.5989130434782609,0.6895043192102016,0.6233333333333333,0.6501329504218705,0.4456575879520554
lucene-2.4_result.csv,0.6212121212121212,0.6943522648363138,0.6988095238095238,0.6939341702254798,0.4099028842458938
pbeans-1.0_result.csv,0.75,0.9333333333333332,0.75,0.7933333333333333,0.2
pbeans-2.0_result.csv,0.8033333333333333,0.25,0.3,0.26666666666666666,0.2634920634920635
poi-1.5_result.csv,0.634963768115942,0.6943201569672158,0.7314285714285715,0.7065239709404958,0.4103044637556235
poi-2.0_result.csv,0.8383870967741934,0.30357142857142855,0.20833333333333334,0.2246969696969697,0.29823471714090977
poi-2.5_result.csv,0.7447368421052633,0.78272030651341,0.8435,0.8089518916742635,0.39483604484800944
poi-3.0_result.csv,0.7554968287526427,0.8079636343140237,0.8149014778325123,0.8100997130098573,0.44469098823146586
synapse-1.0_result.csv,0.8404166666666667,0.3,0.2,0.2333333333333333,0.2235658914728682
synapse-1.1_result.csv,0.654047619047619,0.3621428571428571,0.4033333333333332,0.3653479853479853,0.4717984591135931
synapse-1.2_result.csv,0.6955384615384614,0.5559343434343436,0.5,0.5168627450980392,0.5813869849597364
velocity-1.4_result.csv,0.7223684210526315,0.818362960568843,0.8104761904761905,0.8096032202152891,0.25800577099419153
velocity-1.5_result.csv,0.743073593073593,0.8072872225813402,0.8166666666666668,0.8079533166232276,0.393038791688857
velocity-1.6_result.csv,0.6195652173913043,0.45396825396825397,0.5553571428571429,0.49070028011204486,0.5893912289524402
xalan-2.4_result.csv,0.785513608428446,0.31967532467532467,0.3181818181818182,0.3160790513833992,0.4541194500316337
xalan-2.5_result.csv,0.6486140350877193,0.6484504749145221,0.67275960170697,0.658895280347083,0.5563967036091175
xalan-2.6_result.csv,0.6800548589341693,0.6563045180658731,0.6692218350754935,0.6621516141137029,0.5947542265843582
xerces-1.2_result.csv,0.7892177589852007,0.2697691197691197,0.24285714285714283,0.24628815628815626,0.34869687087675405
xerces-1.3_result.csv,0.834090909090909,0.4488095238095238,0.36904761904761907,0.3993115218115218,0.5077513453148692
xerces-init_result.csv,0.5863970588235294,0.5717063492063492,0.5232142857142856,0.5400872656755009,0.5313614498512133
