0.72,0.7058823529411765,0.42857142857142855,0.5333333333333333,0.7400881057268723
0.6756756756756757,0.5294117647058824,0.36,0.42857142857142855,0.6434176111595467
0.6756756756756757,0.8823529411764706,0.40540540540540543,0.5555555555555556,0.7806691449814126
0.6351351351351351,0.7058823529411765,0.35294117647058826,0.4705882352941177,0.7247627264883519
0.6756756756756757,0.6470588235294118,0.3793103448275862,0.4782608695652174,0.7073371805441055
0.7432432432432432,0.7058823529411765,0.46153846153846156,0.558139534883721,0.7419122933141624
0.6891891891891891,0.5625,0.36,0.43902439024390244,0.6684350132625995
0.7567567567567568,0.625,0.45454545454545453,0.5263157894736842,0.7098765432098765
0.6756756756756757,0.75,0.375,0.5,0.7549668874172186
0.7432432432432432,0.75,0.4444444444444444,0.5581395348837209,0.7655786350148369
