0.10714285714285714,1.0,0.19354838709677416,0.0
0.10714285714285714,1.0,0.19354838709677416,0.0
0.10714285714285714,1.0,0.19354838709677416,0.0
0.14285714285714285,0.6666666666666666,0.5714285714285715,0.08
0.10714285714285714,1.0,0.19354838709677416,0.0
0.10714285714285714,1.0,0.19354838709677416,0.0
0.14285714285714285,1.0,0.19999999999999998,0.1111111111111111,0.4
0.10714285714285714,1.0,0.19354838709677416,0.0
0.07407407407407407,1.0,0.13793103448275862,0.0
0.1111111111111111,1.0,0.19999999999999998,0.0
