0.625,1.0,0.7692307692307693,0.0
0.5833333333333334,1.0,0.7368421052631579,0.0
0.5833333333333334,1.0,0.7368421052631579,0.0
0.5833333333333334,1.0,0.7368421052631579,0.0
0.5833333333333334,1.0,0.7368421052631579,0.0
0.6086956521739131,1.0,0.7567567567567568,0.0
0.43478260869565216,0.6666666666666666,0.23529411764705882,0.14285714285714285,0.24242424242424243
0.6086956521739131,1.0,0.7567567567567568,0.0
0.6086956521739131,1.0,0.7567567567567568,0.0
0.6086956521739131,1.0,0.7567567567567568,0.0
