0.2857142857142857,1.0,0.4444444444444445,0.0
0.2857142857142857,1.0,0.4444444444444445,0.0
0.22857142857142856,0.8888888888888888,0.23529411764705882,0.3720930232558139,0.0
0.2571428571428571,1.0,0.40909090909090906,0.0
0.7142857142857143,0.375,0.4835164835164835,0.3333333333333333,0.42857142857142855
0.2571428571428571,1.0,0.40909090909090906,0.0
0.2571428571428571,1.0,0.40909090909090906,0.0
0.2571428571428571,1.0,0.40909090909090906,0.0
0.2571428571428571,1.0,0.40909090909090906,0.0
0.2571428571428571,1.0,0.40909090909090906,0.0
