0.5,0.5833333333333334,0.5384615384615384,0.45454545454545453
0.7083333333333334,0.8666666666666667,0.7878787878787877,0.3701067615658363,0.7222222222222222
0.625,0.7333333333333333,0.7096774193548386,0.3911111111111111,0.6875
0.6666666666666666,0.6,0.8181818181818182,0.6923076923076923,0.5060240963855421
0.5217391304347826,0.5,0.56,0.45454545454545453,0.6363636363636364
0.6086956521739131,0.6428571428571429,0.6666666666666666,0.6923076923076923,0.4591836734693878
0.5217391304347826,0.6428571428571429,0.6,0.36,0.6206896551724138
0.5217391304347826,0.6428571428571429,0.6,0.36,0.6206896551724138
0.4782608695652174,0.6,0.4411764705882353,0.42857142857142855,0.5
0.5652173913043478,0.6428571428571429,0.4161849710982659
