\ant-1.3,0.30967032967032965
\ant-1.4,0.3489177489177489
\ant-1.5,0.17746384872080087
\ant-1.6,0.39658881170509075
\ant-1.7,0.19705292643373137
\camel-1.0,0.06490450725744844
\camel-1.2,0.14178656126482214
\camel-1.4,0.10545479450597384
\camel-1.6,0.08972837499153288
\ivy-1.1,0.13571428571428573
\ivy-1.4,0.07466666666666666
\ivy-2.0,0.37896825396825395
\jedit-3.2,0.047058823529411764
\jedit-4.0,0.030303030303030304
\jedit-4.1,0.073015873015873
\jedit-4.2,0.20919637273295813
\jedit-4.3,0.04048979591836734
\log4j-1.0,0.15
\log4j-1.1,0.4556043956043957
\log4j-1.2,0.24009153318077803
\lucene-2.0,0.2375757575757576
\lucene-2.2,0.20241830065359476
\lucene-2.4,0.1218025597590815
\pbeans-1.0,0.6466666666666667
\pbeans-2.0,0.2333333333333333
\poi-1.5,0.6709486814749973
\poi-2.0,0.22999999999999998
\poi-2.5,0.07890895821930306
\poi-3.0,0.10444895199459092
\synapse-1.0,0.34509803921568627
\synapse-1.1,0.16904761904761906
\synapse-1.2,0.19090909090909086
\velocity-1.4,0.7775551667392275
\velocity-1.5,0.12612745098039216
\velocity-1.6,0.08666666666666666
\xalan-2.4,0.13487179487179488
\xalan-2.5,0.08209587160806672
\xalan-2.6,0.17729649445966622
\xerces-1.2,0.06263038548752835
\xerces-1.3,0.21023809523809525
\xerces-init,0.19888888888888887
