\ant-1.3,0.45666666666666667
\ant-1.4,0.14190476190476192
\ant-1.5,0.03333333333333333
\ant-1.6,0.6113570691434469
\ant-1.7,0.5574427546324425
\camel-1.0,0.0
\camel-1.2,0.32702145703331664
\camel-1.4,0.13971959310039803
\camel-1.6,0.1317486281834108
\ivy-1.1,0.708939393939394
\ivy-1.4,0.06666666666666667
\ivy-2.0,0.27880952380952384
\jedit-3.2,0.6043128654970761
\jedit-4.0,0.5347707847707848
\jedit-4.1,0.6095987345987346
\jedit-4.2,0.2062698412698413
\jedit-4.3,0.26666666666666666
\log4j-1.0,0.3969264069264069
\log4j-1.1,0.6655844155844156
\log4j-1.2,0.9789327789327791
\lucene-2.0,0.6692880106761517
\lucene-2.2,0.7106931643625193
\lucene-2.4,0.7289619142090259
\pbeans-1.0,0.7633333333333334
\pbeans-2.0,0.11666666666666665
\poi-1.5,0.7549194170370479
\poi-2.0,0.13333333333333333
\poi-2.5,0.8504445318318792
\poi-3.0,0.8414656531658158
\synapse-1.0,0.0
\synapse-1.1,0.3956782106782107
\synapse-1.2,0.5485648982940006
\velocity-1.4,0.8726535517635107
\velocity-1.5,0.8346127769153352
\velocity-1.6,0.566141456582633
\xalan-2.4,0.24614399013140434
\xalan-2.5,0.6672217107357954
\xalan-2.6,0.7094813121889135
\xerces-1.2,0.35409090909090907
\xerces-1.3,0.3017171717171717
\xerces-init,0.5771553446553446
