\ant-1.3,0.29047619047619044
\ant-1.4,0.13666666666666666
\ant-1.5,0.08722222222222223
\ant-1.6,0.5549867806771831
\ant-1.7,0.4002708425901066
\camel-1.0,0.0
\camel-1.2,0.4152692105063899
\camel-1.4,0.2680020897529113
\camel-1.6,0.2725582597967281
\ivy-1.1,0.7319946719946719
\ivy-1.4,0.1619047619047619
\ivy-2.0,0.26349650349650355
\jedit-3.2,0.4684962689529253
\jedit-4.0,0.37429163973281615
\jedit-4.1,0.44665251415251406
\jedit-4.2,0.31
\jedit-4.3,0.26666666666666666
\log4j-1.0,0.37547619047619046
\log4j-1.1,0.5407142857142857
\log4j-1.2,0.9586238986238987
\lucene-2.0,0.5158201877242126
\lucene-2.2,0.6619940960041071
\lucene-2.4,0.6653034958443229
\pbeans-1.0,0.7933333333333333
\pbeans-2.0,0.25
\poi-1.5,0.6743150649457658
\poi-2.0,0.2611111111111111
\poi-2.5,0.7509811817933228
\poi-3.0,0.7724956361290914
\synapse-1.0,0.19666666666666668
\synapse-1.1,0.42221445221445225
\synapse-1.2,0.5099588715378189
\velocity-1.4,0.8114527873148563
\velocity-1.5,0.7868105904312801
\velocity-1.6,0.49664224664224665
\xalan-2.4,0.271503064257345
\xalan-2.5,0.6026470565750316
\xalan-2.6,0.6242165967401623
\xerces-1.2,0.24469666298613663
\xerces-1.3,0.34483426704014936
\xerces-init,0.4606593406593406
