/ant-1.3,0.4666666746139526
/ant-1.4,0
/ant-1.5,0.2675299412674374
/ant-1.6,0.8131944537162781
/camel-1.0,0
/camel-1.2,0
/camel-1.4,0
/camel-1.6,0
/ivy-1.1,0.7233574271202088
/ivy-1.4,0.4124338726202647
/ivy-2.0,0.48076924681663513
/jedit-3.2,0.6428571939468384
/jedit-4.0,0.5680386245250701
/jedit-4.1,0.5123243294656277
/jedit-4.2,0
/jedit-4.3,0
/log4j-1.0,0.6057692468166351
/log4j-1.1,0.5523439546426138
/log4j-1.2,0.958952260017395
/lucene-2.0,0.6831692031451634
/lucene-2.2,0.742413729429245
/lucene-2.4,0.8739847391843796
/pbeans-1.0,0.8800000071525573
/pbeans-2.0,0.6333333353201548
/poi-1.5,0.7500382781028747
/poi-2.0,0.24813216365873814
/poi-2.5,0.6273256301879883
/poi-3.0,0.7517031669616699
/synapse-1.0,0.29244755655527116
/synapse-1.1,0.4026822490351541
/synapse-1.2,0.44047576437393826
/velocity-1.4,0.7944922268390655
/velocity-1.5,0.7977177262306213
/velocity-1.6,0.5
/xalan-2.4,0.5275119692087173
/xalan-2.5,0.6020613312721252
/xalan-2.6,0
/xerces-1.2,0
/xerces-1.3,0.5438950061798096
/xerces-init,0.21111112087965012
