0.5514423251152039,0.8409090638160706,0.5,0.1428571492433548,nan
1.277145266532898,0.7727272510528564,0.0,0.0,nan
2.992795467376709,0.7954545617103577,0.0,0.0,nan
3.3093316555023193,0.7272727489471436,0.0,0.0,nan
4.125249862670898,0.8181818127632141,0.0,0.0,nan
7.59975004196167,0.7045454382896423,0.0,0.0,nan
1.45756995677948,0.8139534592628479,0.0,0.0,nan
0.8630442023277283,0.7674418687820435,0.20000000298023224,0.1428571492433548,nan
1.2925223112106323,0.8372092843055725,0.0,0.0,nan
2.7042534351348877,0.7441860437393188,0.0,0.0,nan
