name,acc,recall,precision,F_measure,G_measure
ant-1.3_result.csv,0.805128205,0.3,0.25,0.266666667,0.284754224
ant-1.4_result.csv,0.728104575,0.403333333,0.175,0.220793651,0.259985022
ant-1.5_result.csv,0.863492063,0.166666667,0.116666667,0.133333333,0.143208829
ant-1.6_result.csv,0.805714286,0.614120879,0.651111111,0.620123604,0.680109578
ant-1.7_result.csv,0.794792793,0.539697862,0.578308824,0.555712269,0.676390163
camel-1.0_result.csv,0.946791444,0,0,0,0
camel-1.2_result.csv,0.598361582,0.433061064,0.31969697,0.361154795,0.442594171
camel-1.4_result.csv,0.795714286,0.34874881,0.236190476,0.26771431,0.35866297
camel-1.6_result.csv,0.76226264,0.291702742,0.186842105,0.22523223,0.288174694
ivy-1.1_result.csv,0.714393939,0.747857143,0.761904762,0.747489177,0.498277172
ivy-1.4_result.csv,0.913166667,0.408333333,0.5,0.406666667,0.52005655
ivy-2.0_result.csv,0.886269841,0.516666667,0.35,0.411904762,0.499335407
jedit-3.2_result.csv,0.692307692,0.585790876,0.566666667,0.563807245,0.617139169
jedit-4.0_result.csv,0.789901478,0.57797619,0.497619048,0.527539128,0.597167176
jedit-4.1_result.csv,0.773646724,0.607936508,0.49047619,0.513189033,0.589489978
jedit-4.2_result.csv,0.851031746,0.491190476,0.405,0.426577312,0.542730259
jedit-4.3_result.csv,0.983630952,0.35,0.35,0.35,0.363050859
log4j-1.0_result.csv,0.721212121,0.566666667,0.566666667,0.547301587,0.62313502
log4j-1.1_result.csv,0.702727273,0.593809524,0.7,0.607251082,0.619274492
log4j-1.2_result.csv,0.953684211,0.958947368,0.994736842,0.976230076,0
lucene-2.0_result.csv,0.634795322,0.621489899,0.682222222,0.646797386,0.549529854
lucene-2.2_result.csv,0.572463768,0.675843274,0.607142857,0.632476525,0.416887564
lucene-2.4_result.csv,0.627272727,0.671510736,0.769047619,0.714628487,0.366456743
pbeans-1.0_result.csv,0.616666667,0.766666667,0.65,0.68,0.15
pbeans-2.0_result.csv,0.666666667,0.266666667,0.5,0.333333333,0.426031746
poi-1.5_result.csv,0.714311594,0.74532177,0.815714286,0.774407379,0.437212867
poi-2.0_result.csv,0.867204301,0.425,0.241666667,0.294285714,0.362498212
poi-2.5_result.csv,0.771052632,0.844838774,0.8025,0.819840586,0.452369488
poi-3.0_result.csv,0.757928118,0.817833425,0.808251232,0.809635141,0.449654272
synapse-1.0_result.csv,0.858333333,0.4,0.5,0.396666667,0.511937721
synapse-1.1_result.csv,0.727380952,0.498690476,0.463333333,0.470042735,0.568948355
synapse-1.2_result.csv,0.675076923,0.520277778,0.488888889,0.491831959,0.560888926
velocity-1.4_result.csv,0.769473684,0.821191766,0.891428571,0.853334015,0.215239661
velocity-1.5_result.csv,0.761688312,0.810801608,0.86047619,0.825676467,0.368408834
velocity-1.6_result.csv,0.602371542,0.420634921,0.446428571,0.420662132,0.523660778
xalan-2.4_result.csv,0.793042142,0.355600788,0.327272727,0.337678514,0.47214808
xalan-2.5_result.csv,0.689754386,0.682929991,0.720554765,0.69840525,0.566351155
xalan-2.6_result.csv,0.739393939,0.723905187,0.727700348,0.722591634,0.61355451
xerces-1.2_result.csv,0.818816068,0.461666667,0.2,0.251262626,0.299584043
xerces-1.3_result.csv,0.834141414,0.418333333,0.207142857,0.243571429,0.307322308
xerces-init_result.csv,0.599264706,0.577258852,0.648214286,0.60359944,0.52750665
