/camel,0.345840518,0.208
/jedit,0.319804617,0.297
/lucene,0.723703875,0.289
/poi,0.693964064,0.198
/synapse,0.434984134,0.5
/xalan,0.554119784,0.2
/xerces,0.321985527,0.254
