name,acc,recall,precision,F_measure,G_measure
ant-1.3_result.csv,0.903846154,0.8,0.6,0.666666667,0.699381043
ant-1.5_result.csv,0.857142857,0.333333333,0.333333333,0.333333333,0.494623656
ant-1.6_result.csv,0.817142857,0.663449883,0.7,0.667009569,0.727000745
ant-1.7_result.csv,0.714414414,0.409652801,0.669852941,0.506830932,0.716190129
camel-1.0_result.csv,0.941176471,0.333333333,1,0.5,0.984126984
camel-1.4_result.csv,0.792857143,0.226190476,0.107142857,0.145238095,0.191126663
camel-1.6_result.csv,0.744680851,0.272727273,0.157894737,0.2,0.271072151
ivy-1.1_result.csv,0.665909091,0.655854978,0.9,0.753499246,0.330488497
ivy-1.4_result.csv,0.925,0.533333333,0.7,0.56,0.784749477
ivy-2.0_result.csv,0.863227513,0.441666667,0.5,0.45456858,0.636612279
jedit-3.2_result.csv,0.596153846,0.43962704,0.555555556,0.489872408,0.60093367
jedit-4.0_result.csv,0.764008621,0.543700397,0.50297619,0.519207875,0.60225034
jedit-4.1_result.csv,0.677452177,0.419806384,0.571428571,0.478419262,0.65409172
jedit-4.2_result.csv,0.815079365,0.363492063,0.421428571,0.363563421,0.537300207
log4j-1.0_result.csv,0.707386364,0.572916667,0.53125,0.508234127,0.60082901
log4j-1.1_result.csv,0.667676768,0.537169312,0.824074074,0.647506814,0.634041935
log4j-1.2_result.csv,0.953684211,0.958654971,0.994444444,0.976079926,0
lucene-2.0_result.csv,0.558966862,0.540909091,0.707407407,0.608892587,0.470107335
lucene-2.2_result.csv,0.573913043,0.623924825,0.744761905,0.670183546,0.293906168
lucene-2.4_result.csv,0.615151515,0.693263704,0.675714286,0.682051683,0.432055986
pbeans-1.0_result.csv,0.766666667,0.783333333,0.95,0.85,0
pbeans-2.0_result.csv,0.7,0.416666667,1,0.583333333,0.828571429
poi-1.5_result.csv,0.60923913,0.636129518,0.857142857,0.717666893,0.202670429
poi-2.0_result.csv,0.838709677,0.344444444,0.277777778,0.28968254,0.429539108
poi-2.5_result.csv,0.476315789,0.597589411,0.5755,0.577259711,0.279529145
poi-3.0_result.csv,0.545243129,0.636287043,0.672906404,0.647133756,0.301419701
synapse-1.1_result.csv,0.64047619,0.351190476,0.366666667,0.35006105,0.487314014
synapse-1.2_result.csv,0.64974359,0.484848485,0.546296296,0.5,0.594612751
velocity-1.4_result.csv,0.696842105,0.770839278,0.857619048,0.807283177,0.121208967
velocity-1.5_result.csv,0.588744589,0.689001587,0.697619048,0.689684319,0.301271124
velocity-1.6_result.csv,0.559006211,0.358998145,0.420918367,0.382128398,0.505247451
xalan-2.4_result.csv,0.789124232,0.338888889,0.409090909,0.364794389,0.512840991
xalan-2.5_result.csv,0.526315789,0.527777778,0.5,0.513513514,0.512195122
xalan-2.6_result.csv,0.551724138,0.527777778,0.463414634,0.493506494,0.524512137
xerces-1.2_result.csv,0.838618746,0.611111111,0.142857143,0.224074074,0.24911853
xerces-1.3_result.csv,0.7753367,0.251322751,0.178571429,0.194378307,0.298354165
xerces-init_result.csv,0.5625,0.631613757,0.428571429,0.463935574,0.456624702
