0.7406407594680786,0.32136446237564087,0.22520661354064941,0.9732142686843872,0.3609384000301361,0.26308274269104004
0.8103057742118835,0.35727110505104065,0.2254464328289032,0.9017857313156128,0.3422488868236542,0.32318997383117676
0.8224350810050964,0.315978467464447,0.2203742265701294,0.9464285969734192,0.35102587938308716,0.2581794261932373
0.9288369417190552,0.2926391363143921,0.2122448980808258,0.9285714030265808,0.34143924713134766,0.22862005233764648
0.8131082057952881,0.2782764732837677,0.21568627655506134,0.9821428656578064,nan,0.17071731388568878
0.7494284510612488,0.3482944369316101,0.2204899787902832,0.8839285969734192,0.3471389710903168,0.33570054173469543
0.8099461793899536,0.3375224471092224,0.2271762192249298,0.9553571343421936,0.36720696091651917,0.3058582842350006
0.8326826095581055,0.27289047837257385,0.2144249528646469,0.9821428656578064,0.34498992562294006,0.1612285077571869
0.8315660953521729,0.2531418204307556,0.2110266089439392,0.9910714030265808,0.34334346652030945,0.12997625768184662
0.7827804684638977,0.24775584042072296,0.21092279255390167,1.0,0.3370663821697235,0.10265887528657913
0.8456016182899475,0.3105924725532532,0.21548117697238922,0.9196428656578064,0.34620314836502075,0.26989153027534485
0.780423641204834,0.22262118756771088,0.20550458133220673,1.0,0.33636051416397095,0.048290107399225235
0.7462742328643799,0.29802513122558594,0.21472392976284027,0.9375,0.33809688687324524,0.22723738849163055
0.7767927050590515,0.3177737891674042,0.22083333134651184,0.9464285969734192,0.3459182381629944,0.2526363134384155
0.7766849398612976,0.2423698455095291,0.20973782241344452,1.0,0.34350645542144775,0.09109263867139816
0.7710673809051514,0.3411131203174591,0.22580644488334656,0.9375,0.35937485098838806,0.31461912393569946
0.7882260084152222,0.3052064776420593,0.21294362843036652,0.9107142686843872,0.3484182059764862,0.25237300992012024
0.7736914753913879,0.23877917230129242,0.2078651636838913,0.9910714030265808,0.3403467833995819,0.09433068335056305
0.8371019959449768,0.2010771930217743,0.2010771930217743,1.0,0.3316551744937897,0.0
0.755146324634552,0.3626570999622345,0.22696629166603088,0.9017857313156128,0.3605464994907379,0.3583182394504547
0.9341799020767212,0.22800718247890472,0.2066420614719391,1.0,0.33024531602859497,0.06071923300623894
0.8227674961090088,0.2710951566696167,0.20717132091522217,0.9285714030265808,0.3330827057361603,0.18236345052719116
0.7473855018615723,0.33213645219802856,0.22573839128017426,0.9553571343421936,0.35107871890068054,0.2849262058734894
0.8027516603469849,0.3590664267539978,0.2247191071510315,0.8928571343421936,0.35237017273902893,0.341482013463974
0.8064536452293396,0.3411131203174591,0.22698073089122772,0.9464285969734192,0.36435848474502563,0.30672186613082886
0.774380087852478,0.2962298095226288,0.2177419364452362,0.9642857313156128,0.3470708131790161,0.22307729721069336
0.8984573483467102,0.21543985605239868,0.20400728285312653,1.0,0.33348923921585083,0.03757638484239578
0.7988017201423645,0.26570916175842285,0.21387283504009247,0.9910714030265808,0.3437541425228119,0.14941345155239105
0.7865601778030396,0.34649911522865295,0.21875,0.875,0.3384866416454315,0.3380807340145111
0.8465136289596558,0.25493717193603516,0.21142856776714325,0.9910714030265808,0.34961390495300293,0.13356031477451324
