0.8477370142936707,0.8133333325386047,0.550000011920929,0.6875,0.579365074634552
6.71161413192749,0.7702702879905701,0.5,0.3529411852359772,0.48055556416511536
1.5554516315460205,0.7972972989082336,0.550000011920929,0.6470588445663452,0.5396825671195984
3.2276854515075684,0.7432432174682617,0.42307692766189575,0.7333333492279053,0.5318627953529358
3.1082990169525146,0.6891891956329346,0.4117647111415863,0.3499999940395355,nan
1.1589982509613037,0.7702702879905701,0.3913043439388275,0.75,0.49145302176475525
3.2517173290252686,0.7702702879905701,0.47999998927116394,0.75,0.5960784554481506
1.1580740213394165,0.8243243098258972,0.6842105388641357,0.6499999761581421,0.6460317969322205
5.311769008636475,0.7567567825317383,0.44999998807907104,0.5625,0.5
3.688352108001709,0.7297297120094299,0.4285714328289032,0.529411792755127,0.4761904776096344
